date,startup,vertical,subvertical,city,investors,round,amount,year,month,month_year,amount_category,investor_count
2015-09-18,Plabro,Real Estate Broker Platform App,nan,New Delhi,"Sachin Bansal & Binny Bansal, Sol Primero, Outbox Ventures, Sangram Singh",Seed,2.8875,2015,9,2015-09,1-10Cr,4
2015-09-18,CureJoy,Online Health & Wellness platform,nan,Bangalore,"Accel Partners, Subrata Mitra, Larry Braitman, Venk Krishna",Private Equity,9.4875,2015,9,2015-09,1-10Cr,4
2015-09-18,Briston Technomach,Internet of Things platform,nan,New Delhi,Undisclosed,Seed,1.2375,2015,9,2015-09,1-10Cr,0
2015-09-18,LabStreet,Diagnostic Labs aggregator platform,nan,Gurgaon,Multiple investors,Seed,1.2375,2015,9,2015-09,1-10Cr,0
2015-09-19,DailyNinja,Hyperlocal Delivery Platform,nan,Bangalore,"Aprameya Radhakrishna, Naman Sarawagi, Afsal Salu,",Seed,0.0,2015,9,2015-09,,4
2015-09-21,Portea Medical,Home Medical Care Services,nan,Bangalore,"Accel Partners, International Finance Corporation (IFC), Qualcomm Ventures, Ventureast",Private Equity,309.375,2015,9,2015-09,100-500Cr,4
2015-09-21,Neotrade Analytics,Real-Time stock data platform,nan,Bangalore,Rainmatter,Seed,1.93875,2015,9,2015-09,1-10Cr,0
2015-09-21,DishCo,Food discovery & table booking app,nan,Mumbai,"Anand Mahindra, Uday Punj, Ashish Hemrajani, Sanjeev Mehra",Seed,0.0,2015,9,2015-09,,4
2015-09-21,LafaLafa,coupons and cashback aggregator app,nan,Mumbai,500 Startups,Seed,1.03125,2015,9,2015-09,1-10Cr,0
2015-09-21,ConnectAbank,Financial Products lead generation platform,nan,Mumbai,Prakhar Bumb,Seed,0.0,2015,9,2015-09,,0
2015-09-22,VillFarm,Sustainable Agri-inputs Firm,nan,Bangalore,"Unitus Seed Fund, Rianta Capital, R Ramaraj, Sunil Edwards",Seed,0.0,2015,9,2015-09,,4
2015-09-22,Bestdealfinance,Financial Services Portal,nan,Mumbai,"Kalaari Capital, YourNest Angel Fund",Private Equity,24.75,2015,9,2015-09,10-50Cr,2
2015-09-22,GameXS.in,Pre-owned games Marketplace,nan,New Delhi,Lead Angels,Seed,0.0,2015,9,2015-09,,0
2015-09-22,The Man Company,Content-based Subscription eCommerce platform,nan,New Delhi,"Karan Bajwa, Amanpreet Bajaj, Manish Vij",Seed,0.0,2015,9,2015-09,,3
2015-09-22,Virtual Logic,"virtual reality, 3d simulation and stereoscopic products",nan,Bangalore,Swarnim Multiventures,Private Equity,6.6,2015,9,2015-09,1-10Cr,0
2015-09-22,Furdo,Online Interior Designing platform,nan,Bangalore,Bhavdeep Reddy,Seed,3.3,2015,9,2015-09,1-10Cr,0
2015-09-22,LogiNext,End-to-end Logistics platform,nan,Mumbai,Paytm,Private Equity,82.5,2015,9,2015-09,50-100Cr,0
2015-09-22,Korra,Private Label Apparel sales,nan,New Delhi,Asha Jadeja Motwani & Others,Seed,2.475,2015,9,2015-09,1-10Cr,0
2015-09-23,Credihealth,Healthcare Consulting platform,nan,Gurgaon,Rajat Malhotra,Seed,0.0,2015,9,2015-09,,0
2015-09-23,Amigobulls,Stock Market Portal,nan,Bangalore,"Sharad Sharma, Vijay Anand, Mohandas Pai. Pallav Nadhani, Singapore Angels Network & others",Seed,0.0,2015,9,2015-09,,4
2015-09-23,SilverPush,Cross-device retargeting platform,nan,Gurgaon / SFO,M&S Partners,Private Equity,9.9,2015,9,2015-09,1-10Cr,0
2015-09-23,Juggernaut,Digital & Physical Publishing platform,nan,New Delhi,"William Bissell, Neeraj Aggarwal, Nandan Nilekani",Private Equity,18.5625,2015,9,2015-09,10-50Cr,3
2015-09-23,InnerChef,Food Delivery Platform,nan,New Delhi,"Phanindra Sama, Anupam Mittal, Vijay Shekhar Sharma, Vishal Gondal, Sateesh Andara & others",Private Equity,14.4375,2015,9,2015-09,10-50Cr,5
2015-09-24,Quintype,Data Driven Publishing platform,nan,Bangalore,Raghav Bahl,Private Equity,27.225,2015,9,2015-09,10-50Cr,0
2015-09-24,Capabiliti,Employee OnBoarding & Orientation platform,nan,Noida,"500 Startups, Smile Multimedia, Kunal Bahl, Rohit Bansal, Girish Matrubootham",Seed,3.3,2015,9,2015-09,1-10Cr,5
2015-09-24,Fourth Partner Energy,Solar Power Solutions company,nan,Hyderabad,"Infuse Ventures, The Chennai Angels",Private Equity,16.5,2015,9,2015-09,10-50Cr,2
2015-09-24,Licious,Online Meat Ordering platform,nan,Bangalore,"Kanwaljit Singh, TV Mohandas Pai",Seed,8.25,2015,9,2015-09,1-10Cr,2
2015-09-25,TravelKhana,online meal-booking platform for train travelers,nan,New Delhi,Astarc Ventures & Others,Seed,0.0,2015,9,2015-09,,0
2015-09-28,Quickli,hyperlocal delivery platform,nan,New Delhi,"500 Startups, Mato Peric & Others",Seed,0.0,2015,9,2015-09,,2
2015-09-28,Ola Cabs,Cab Booking app platform,nan,Bangalore,Didi Kuaidi,Private Equity,247.5,2015,9,2015-09,100-500Cr,0
2015-09-29,Inmobi,Mobile Advertising platform,nan,Bangalore,Tennenbaum Capital Partners & Others,Private Equity,825.0,2015,9,2015-09,>500Cr,0
2015-09-29,Peppertap,Hyperlocal Grocery Delivery,nan,Gurgaon,"Sequoia India, SAIF Partners.",Private Equity,297.0,2015,9,2015-09,100-500Cr,2
2015-09-29,Hugefly,Ecommerce Product recommendation platform,nan,Pune,Mayank Singhal and others,Seed,0.0,2015,9,2015-09,,0
2015-09-29,Brigge,Activity Based Social Network,nan,Chennai,The Chennai Angels,Seed,0.0,2015,9,2015-09,,0
2015-09-29,Zakoopi,Fashion Discovery platform,nan,New Delhi,Uniqorn Ventures,Seed,2.8875,2015,9,2015-09,1-10Cr,0
2015-09-29,LoanCircle,Consumer lending marketplace,nan,Bangalore,"Zishaan Hayath, Rahul Khanna & Others",Seed,0.0,2015,9,2015-09,,2
2015-09-30,Infoworks,Big Data Management Platform,nan,Bangalore / USA,"Nexus Venture Partners, Knoll Ventures and others",Private Equity,41.25,2015,9,2015-09,10-50Cr,2
2015-09-30,RedDoorz,Budget Accommodation Platform,nan,Noida,Jungle Ventures,Seed,8.25,2015,9,2015-09,1-10Cr,0
2015-09-30,FirstTouch,Local Mobile OS,nan,Gurgaon,"Kunal Bahl, Rohit Bansal, Pranay Chulet, Naveen Tiwari, Amit Gupta, Mayank Singhal",Seed,0.0,2015,9,2015-09,,6
2015-09-30,Eywa Media,Digital Signal processing platform,nan,Bangalore,"ah! Ventures, Viktor Koenig PE Fund, Mantra Ventures",Seed,8.25,2015,9,2015-09,1-10Cr,3
2015-01-08,Ressy,Restaurant Discount app,nan,Pune,Mohandas Pai & others,Seed,3.3,2015,1,2015-01,1-10Cr,0
2015-03-08,Cuelearn,Tech-enabled learning,nan,New Delhi,Alok Mittal,Seed,0.0,2015,3,2015-03,,0
2015-03-08,Connect India,ECommerce Logistics provider,nan,New Delhi,Aavishkaar,Private Equity,41.25,2015,3,2015-03,10-50Cr,0
2015-03-08,The Home Salon,on-demand home beauty and wellness portal,nan,Mumbai,VentureNursery,Seed,0.0,2015,3,2015-03,,0
2015-03-08,Jusride,Self Driven Car rental,nan,Mumbai,"Alok Mittal, Zeeshan Hayat, Niraj Singh, Nikunj Jain, Anirudh Damani, Punit Goyal",Seed,0.0,2015,3,2015-03,,6
2015-03-08,Oyorooms,Budget Hotel accommodation brand,nan,New Delhi,"SoftBank Group, Greenoaks Capital, Sequoia Capital,\\xc2\\xa0 Lightspeed India",Private Equity,825.0,2015,3,2015-03,>500Cr,4
2015-03-08,Glowship,Energy & Environment Online Marketplace,nan,Bangalore,Infuse Ventures,Seed,0.0,2015,3,2015-03,,0
2015-03-08,Wizrocket,User Engagment & Analytics platform,nan,Mumbai,"Sequoia Capital, Accel Partners",Private Equity,79.2,2015,3,2015-03,50-100Cr,2
2015-04-08,Pickingo,On-Demand Delivery Logistics,nan,New Delhi,"Orios Venture Partners, Zishaan Hayath",Private Equity,10.725,2015,4,2015-04,10-50Cr,2
2015-05-08,Grex,fund raising platform for startups,nan,Pune,"Kunal Bajaj, Chandru Badrinarayanan",Seed,5.3625,2015,5,2015-05,1-10Cr,2
2015-05-08,LetsTransport,Logistics Tech Platform,nan,Bangalore,"Rebright Partners, Ankush Nijhawan, Gaurav Bhatnagar, Manish Dhingra",Seed,10.725,2015,5,2015-05,10-50Cr,4
2015-05-08,Zo Rooms,Online budget hotel chain,nan,New Delhi,"Tiger Global Management, Orios Venture Partners",Private Equity,247.5,2015,5,2015-05,100-500Cr,2
2015-05-08,Doormint,Hyperlocal Handyman services,nan,Mumbai,"Helion Venture Partners, Kalaari Capital",Private Equity,24.75,2015,5,2015-05,10-50Cr,2
2015-05-08,NightStay,hotel booking app,nan,Noida,"BedRock Ventures, Rajesh Sawhney, Shailesh Singh",Seed,4.125,2015,5,2015-05,1-10Cr,3
2015-05-08,Zocalo,Rental Accomodation finder,nan,New Delhi,"Sachin Bhatia, Rajesh Sawhney",Seed,0.0,2015,5,2015-05,,2
2015-05-08,Sunday Realty Solutions,Tech Platform for property brokers,nan,Mumbai,"Ramesh Jogani, Shailesh Viswanathan, Jay Srinivasan",Seed,6.47625,2015,5,2015-05,1-10Cr,3
2015-06-08,Klozee,Luxury Apparel rental,nan,Bangalore,Tracxn Labs,Seed,0.0,2015,6,2015-06,,0
2015-06-08,Appvigil,App security\\xc2\\xa0 testing platform,nan,Mumbai,"Ravi Gururaj, Gaurav Sharma, Viswanath Ramachandran, RippleWave",Seed,4.125,2015,6,2015-06,1-10Cr,4
2015-06-08,practo,Doctor Appointment booking app,nan,Bangalore,"Sofina, Google Capital, Altimeter Capital, Sequoia Capital Global Equities, Yuri Milner, Sequoia Capital, Matrix Partners",Private Equity,742.5,2015,6,2015-06,>500Cr,7
2015-06-08,LoudShout,anonymous bulletin board app,nan,New Delhi,"Sanjay Sethi, Ravi Jaipuria & others",Seed,0.0,2015,6,2015-06,,2
2015-06-08,Wetravelsolo,Travel community platform,nan,New Delhi,"CCube Angels, Frontline Strategy",Seed,0.0,2015,6,2015-06,,2
2015-06-08,Ketto,Crowd funding platform,nan,Mumbai,"Chennai Angels, Calcutta Angels, ah! Ventures, Intellecap Impact Investment Network, Indus Age Partners, Singapore Angel Network, India Internet Fund, LetsVenture",Seed,5.775,2015,6,2015-06,1-10Cr,8
2015-06-08,Ezetap,Mobile based PoS solution,nan,Bangalore,"Horizons Ventures, Capricorn Investment Group, Social+Capital, Helion Advisors, Berggruen Holdings",Private Equity,206.25,2015,6,2015-06,100-500Cr,5
2015-06-08,NDTV ecommerce venture,Car & Bike ecommerce platform,nan,Mumbai,"Inflexionpoint, Pramod Bhasin, Sixth Sense Ventures, Vindi Banga, Hiro Mashita",Private Equity,0.0,2015,6,2015-06,,5
2015-07-08,Carl\\\s Jr,Fast food Chain Franchisee,nan,Gurgaon,YouWeCan Ventures,Seed,5.1975,2015,7,2015-07,1-10Cr,0
2015-07-08,EasyRewardz,Loyalty Programs & Reward Points,nan,Mumbai,"Wealth First, Ashneer Grover, Atul Phadnis",Private Equity,4.125,2015,7,2015-07,1-10Cr,3
2015-07-08,GIBSS,Energy saving solutions provider,nan,Mumbai,"responsAbility Investments, Infuse Ventures",Private Equity,0.0,2015,7,2015-07,,2
2015-07-08,StoreMore.in,Self-Storage Spaces,nan,Noida,Bedrock Ventures,Seed,0.0,2015,7,2015-07,,0
2015-07-08,iOrderFresh,Grocery retail Mobile app,nan,New Delhi,Best Foodworks,Seed,0.0,2015,7,2015-07,,0
2015-10-08,MyTaxiIndia,Taxi Rental platform,nan,Gurgaon,"Nihon Kotsu,",Private Equity,4.125,2015,10,2015-10,1-10Cr,2
2015-10-08,eSadar,ecommerce,nan,New Delhi,"Neha Vats, Gaurav Vats",Seed,0.66,2015,10,2015-10,<1Cr,2
2015-10-08,Actionable Analytics,Machine Learning Platform,nan,New Delhi/ Houston,"B M Gupta, Vinod Singhal",Seed,0.0,2015,10,2015-10,,2
2015-10-08,MyPoolin,mobile social network,nan,New Delhi,QPrize from Qualcomm Ventures,Seed,2.0625,2015,10,2015-10,1-10Cr,0
2015-10-08,NearBuy (previously\\ groupon India),Hyper-Local Ecommerce,nan,New Delhi,Sequoia Capital,Private Equity,132.0,2015,10,2015-10,100-500Cr,0
2015-10-08,Inkmonk,Online printing marketplace,nan,Chennai,"Girish Mathrubootham, Phanindra Sama, Vikram Chachra, Others from LetsVenture",Seed,2.0625,2015,10,2015-10,1-10Cr,4
2015-10-08,ToneTag,mobile payment software platform,nan,Bangalore,Reliance Capital Venture,Private Equity,8.25,2015,10,2015-10,1-10Cr,0
2015-10-08,Grey Orange,Automated Storage & Warehousing Solution,nan,Gurgaon,Tiger Global Management,Private Equity,247.5,2015,10,2015-10,100-500Cr,0
2015-11-08,Livspace,Home Design & D\\xc3\\xa9cor solutions,nan,Bangalore,"Helion Ventures, Jungle Ventures & Bessemer Venture Partners",Private Equity,66.0,2015,11,2015-11,50-100Cr,2
2015-11-08,WOW! MOMO,Quick Service Restaurant Chain,nan,Kolkata,Indian Angel Network,Seed,13.2,2015,11,2015-11,10-50Cr,0
2015-11-08,RainCan,Subscription based Online Grocery platform,nan,Pune,Ajeet Khurana & Others,Seed,0.825,2015,11,2015-11,<1Cr,0
2015-11-08,Allygrow Technologies,engineering services company,nan,Mumbai,Zodius Technology Fund,Private Equity,165.0,2015,11,2015-11,100-500Cr,0
2015-11-08,Infogain,Business and IT consulting,nan,New Delhi / US,ChrysCapital,Private Equity,519.75,2015,11,2015-11,>500Cr,0
2015-12-08,OneAssist,Credit Card Fraud protection solutions,nan,Mumbai,"Sequoia Capital, Lightspeed Ventures",Private Equity,61.875,2015,12,2015-12,50-100Cr,2
2015-12-08,BigBasket,Online & mobile Grocery store,nan,Bangalore,Bessemer Venture Partners,Private Equity,412.5,2015,12,2015-12,100-500Cr,0
2015-12-08,Sheroes,Career Community for Women,nan,Noida,"Quintillion Media, 500 Startups",Seed,6.3525,2015,12,2015-12,1-10Cr,2
2015-12-08,Scripbox,Mutual Fund Investing platform,nan,Bangalore,"Accel Partners, Deep Kalra, Rajesh Magow, Mohit Gupta, Shamik Sharma",Private Equity,20.625,2015,12,2015-12,10-50Cr,5
2015-08-13,etaout,Ecommerce Marketing Software Platform,nan,Noida,"Amit Ranjan, Vijay Shekhar Sharma, Kunal Bahl, Girish Mathrubootham &\\xc2\\xa0 Group of other Angel investors",Seed,4.125,2015,8,2015-08,1-10Cr,4
2015-08-13,IFMR Holdings,Financial Inclusion platform,nan,Chennai,"Accion, LeapFrog Investments, Lok Capital",Private Equity,206.25,2015,8,2015-08,100-500Cr,3
2015-08-13,Massblurb,Digital Marketing automation solution,nan,Mumbai,"LetsVenture, Mumbai Angels",Seed,0.0,2015,8,2015-08,,2
2015-08-13,Agrostar,Mobile Commerce for Farmers,nan,Pune,IDG Ventures,Private Equity,33.0,2015,8,2015-08,10-50Cr,0
2015-08-14,VoxWeb,Picture based Social App,nan,Mumbai,Jitendra Gupta & others,Seed,0.825,2015,8,2015-08,<1Cr,0
2015-08-14,Trukky,Logistics service platform,nan,Ahmedabad,"Gujarat based angel investors, MMY co-Founder",Seed,2.02125,2015,8,2015-08,1-10Cr,2
2015-08-14,VanityCube,On-Demand Beauty Services,nan,New Delhi,Group of angel investors,Seed,0.0,2015,8,2015-08,,0
2015-08-17,Edu4Share,Exam Preparation Platform,nan,New Delhi,Nalin Jain & other angel investors,Seed,1.815,2015,8,2015-08,1-10Cr,0
2015-08-17,YourStory,Startup Focused Online Publisher,nan,Mumbai,"Ratan Tata, Vani Kola, T V Mohandas Pai, Karthee Madasamay",Seed,0.0,2015,8,2015-08,,4
2015-08-17,Sampurnearth,Waste Management Solutions,nan,Mumbai,"Intellecap Impact Investment Network, family office fund",Seed,1.32,2015,8,2015-08,1-10Cr,2
2015-08-17,Orobind,App based Fitness coaching,nan,Bangalore,Existing & New Investors,Private Equity,0.0,2015,8,2015-08,,0
2015-08-17,Fixy,On demand cleaning & fixing services,nan,Mumbai,VentureNursery,Seed,0.0,2015,8,2015-08,,0
2015-08-17,MSM Box,Beauty & Lifestyle platform,nan,New Delhi,Rohit Goel,Seed,0.0,2015,8,2015-08,,0
2015-08-17,ShadowFax,on-demand delivery service,nan,Gurgaon,"Kunal Bahl, Rohit Bansal, Zishaan Hayath, Prashant Malik",Seed,2.5575,2015,8,2015-08,1-10Cr,4
2015-08-17,Gadgets 360,Car & Bike ecommerce platform,nan,New Delhi,One97 Communications,Private Equity,0.0,2015,8,2015-08,,0
2015-08-18,Roposo,Fashion Discovery platform,nan,Gurgaon,Tiger Global,Private Equity,123.75,2015,8,2015-08,100-500Cr,0
2015-08-18,IntelligenceNODE,Data Analytics Platform,nan,Mumbai,"New Enterprise Associates, Orios Venture Partners",Private Equity,34.65,2015,8,2015-08,10-50Cr,2
2015-08-18,HyperVerge,Deep Learning Cloud Algorithms,nan,Chennai,"NEA, Milliways Ventures, Naya Ventures",Seed,8.25,2015,8,2015-08,1-10Cr,3
2015-08-18,Twyst,Location based engagement & rewards platform,nan,Gurgaon,"Rohit Bhatia, Sunil Nikhar, Vaibhav Domkundwar, Siddharth Nautiyal",Seed,0.0,2015,8,2015-08,,4
2015-08-18,IDfy,Online Identity Verification Services platform,nan,Mumbai,"NEA, Blume Ventures & others",Private Equity,0.0,2015,8,2015-08,,2
2015-08-18,Zoojoo.be,Corporate Wellness App,nan,Bangalore,RoundGlass Partners,Private Equity,8.25,2015,8,2015-08,1-10Cr,0
2015-08-19,Fashionove,Fashion Search & Review Platform,nan,Kolkata,Umesh Yadav,Seed,0.0,2015,8,2015-08,,0
2015-08-19,TimeSaverz,"Hyperlocal Maintenance, Repair & Cleaning services",nan,Mumbai,Unilazer Ventures,Private Equity,19.8,2015,8,2015-08,10-50Cr,0
2015-08-19,Envoged,pre-owned Luxury online apparel seller,nan,Mumbai,"Manish Dhingra, Ankush Nijhawa, Gaurav Bhatnagar",Seed,0.0,2015,8,2015-08,,3
2015-08-19,MebelKart,Online Furniture Marketplace,nan,Bangalore,AskMe,Private Equity,165.0,2015,8,2015-08,100-500Cr,0
2015-08-20,LabsAdvisor,Online Diagnostic Tests Marketplace,nan,New Delhi,Group of Angel Investors,Seed,1.287,2015,8,2015-08,1-10Cr,0
2015-08-20,Flatpebble,Online marketplace for Photographers,nan,Hyderabad,Indian Angel Network,Seed,4.95,2015,8,2015-08,1-10Cr,0
2015-08-20,Bluegape.com,Visual Blogging platform,nan,New Delhi,"ah! Ventures, Times Internet, Rudy Gopalakrishnan",Seed,4.95,2015,8,2015-08,1-10Cr,3
2015-08-21,ePoise,Job Search Platform,nan,Bangalore,"Orios Venture Partners, Amit Ranjan & others",Seed,4.125,2015,8,2015-08,1-10Cr,2
2015-08-24,Jolly Food Fellow,Food Customer analytics platform,nan,Ahmedabad,The 1947,Seed,2.475,2015,8,2015-08,1-10Cr,0
2015-08-24,BookMeIn,Professional Service Appointment booking service,nan,Mumbai,Ajmera Group of Companies,Seed,3.3,2015,8,2015-08,1-10Cr,0
2015-08-24,iZofy,Scientific Horoscope Online Assistance platform,nan,Kolkata,Prime Capital Markets Ltd,Seed,0.0,2015,8,2015-08,,0
2015-08-24,rBus,Tech enabled AC bus service,nan,Mumbai,"India Quotient, Anupam Mittal & others",Seed,0.0,2015,8,2015-08,,2
2015-08-25,Qyk App,On-Demand App based Professional service provider,nan,Bangalore,"GrowX ventures, Tracxn Labs, Powai Lake Ventures, and Sahil Barua",Private Equity,8.25,2015,8,2015-08,1-10Cr,4
2015-08-25,EazyDiner,Restaurant Reservation Platform,nan,Gurgaon,"DSG Consumer Partners, Saama Capital",Private Equity,24.75,2015,8,2015-08,10-50Cr,2
2015-08-25,RevX,Cross-channel CRM platform,nan,Mumbai,"Norwest Venture Partners, Nexus Venture Partners, Helion Venture Partners, Draper Fisher Jurvetson, Peepul Capital",Private Equity,33.0,2015,8,2015-08,10-50Cr,5
2015-08-25,ICustomMadeIt,Professional Custom creators Marketplace,nan,Pune,Group of Angel Investors,Seed,2.0625,2015,8,2015-08,1-10Cr,0
2015-08-26,PickMyLaundry,on-Demand Washing & Dry-Cleaning,nan,New Delhi,GHV Accelerator,Seed,0.825,2015,8,2015-08,<1Cr,0
2015-08-26,Belita,On-Demand Beauty Service,nan,Mumbai,"India Quotient, LetsVenture investors, Lead Angels",Seed,3.3,2015,8,2015-08,1-10Cr,3
2015-08-26,EzySolare,solar products and services marketplace,nan,Ahmedabad,Infuse Ventures,Seed,0.0,2015,8,2015-08,,0
2015-08-26,FoodTalkIndia,Online Food Community Platform,nan,Gurgaon,Undisclosed Investor,Seed,4.125,2015,8,2015-08,1-10Cr,0
2015-08-27,InstaSafe,Private Cloud Networks SAAS platform,nan,Bangalore,Group of Investors,Seed,0.0,2015,8,2015-08,,0
2015-08-27,Eazy Coach,Education Marketplace,nan,Kolkata,Ravi Agarwal,Seed,0.0,2015,8,2015-08,,0
2015-08-27,Djubo.com,Cloud Based Hotel Sales Platform,nan,New Delhi,Ibibo Group,Private Equity,0.0,2015,8,2015-08,,0
2015-08-28,BetterButter.in,online recipe sharing platform,nan,New Delhi,"Growx Ventures, Manish Singhal",Seed,0.0,2015,8,2015-08,,2
2015-08-28,Vyomo,Beauty & Lifestyle Mobile Marketplace,nan,Bangalore,Rocket Internet,Private Equity,16.5,2015,8,2015-08,10-50Cr,0
2015-08-28,RollMafia,QSR Restaurant Chain,nan,Pune,Equentia Natural Resources,Seed,1.32,2015,8,2015-08,1-10Cr,0
2015-08-29,iamwire,Digital Media publishing platform,nan,Gurgaon,"Li Tao, Li Jian, Draphant Consultants, Nitin Garg, Saurabh Jain, Mohit Agarwal",Seed,0.0,2015,8,2015-08,,6
2015-08-31,DropKaffe,Online Coffee Delivery platform,nan,Bangalore,"Manish Singhal, P39 Capital & Others",Seed,2.475,2015,8,2015-08,1-10Cr,2
2015-08-31,Reverie,Language Localization Cloud platform,nan,Bangalore,"Aspada Investment Advisors, Qualcomm Ventures",Private Equity,33.0,2015,8,2015-08,10-50Cr,2
2015-08-31,Infinite Analytics,Big Data & predictive Analysis Platform,nan,Mumbai,"Ratan Tata, Nikhil Vora & others",Private Equity,0.0,2015,8,2015-08,,2
2015-01-07,Parcelled,Online Logistics Platform,nan,Bangalore,"Delhivery, Tracxn Labs",Seed,0.0,2015,1,2015-01,,2
2015-01-07,Retigence Technologies,Business IT Intelligence Services,nan,Mumbai,Omnivore Partners,Private Equity,0.0,2015,1,2015-01,,0
2015-01-07,Cloudcherry Analytics,CRM / Analytics platform,nan,Chennai,"The Chennai Angels, IDG Ventures India",Seed,8.25,2015,1,2015-01,1-10Cr,2
2015-01-07,iDreamCareer,Ed-Tech Platform,nan,New Delhi,"ah! Ventures, Vivek Joshi, Mohit Satyanand & others",Seed,0.0,2015,1,2015-01,,3
2015-01-07,Ola Cabs,Cab rental Mobile app,nan,Bangalore,Ratan Tata,Private Equity,0.0,2015,1,2015-01,,0
2015-01-07,NxtGen,IT infrastructure & Data Center services,nan,Bangalore,"IFC, Axon Partners, Intel Capital",Private Equity,111.375,2015,1,2015-01,100-500Cr,3
2015-02-07,BankBazaar,Online Financial Services,nan,Chennai,"Amazon, Fidelity Growth Partners, Mousse Partners",Private Equity,495.0,2015,2,2015-02,100-500Cr,3
2015-02-07,Gozoomo,Used Car Marketplace,nan,Bangalore,SAIF Partners,Private Equity,41.25,2015,2,2015-02,10-50Cr,0
2015-02-07,Zenatix,Internet of Things platform,nan,Gurgaon,"Rajan Anandan, Kunal Bahl, Rohit Bansal, Rahul Khanna",Seed,1.32825,2015,2,2015-02,1-10Cr,4
2015-03-07,CultureAlley,Language Learning App,nan,Jaipur,Tiger Global,Private Equity,53.625,2015,3,2015-03,50-100Cr,0
2015-03-07,Goqii,Mobile Fitness Marketplace,nan,Mumbai,Vijay Shekhar Sharma,Private Equity,0.0,2015,3,2015-03,,0
2015-03-07,Gingercrush,Custom Merchandize platform,nan,Ahmedabad,"Gokul Jaykrishna, Brand Capital",Seed,8.25,2015,3,2015-03,1-10Cr,2
2015-04-07,Elanic,P2P Pre-owned goods marketplace,nan,Bangalore,"Rebright Partners, Tracxn Labs, Aneesh Reddy",Seed,0.0,2015,4,2015-04,,3
2015-04-07,Stitchwood,Custom Furniture Marketplace,nan,Mumbai,"Powai Lake Ventures, Ajeet Khurana & others",Seed,3.25875,2015,4,2015-04,1-10Cr,2
2015-05-07,Urban Tailor,Online Tailoring Services,nan,Bangalore,Group of angel investors,Seed,0.0,2015,5,2015-05,,0
2015-06-07,ConfirmtTkt,Rail Ticket Confirmation predictor,nan,Bangalore,Pravin Agarwala & others,Seed,0.0,2015,6,2015-06,,0
2015-06-07,Paper Boat,Ethnic Beverages manufacturer,nan,Gurgaon,"Sofina, Hillhouse Capital",Private Equity,247.5,2015,6,2015-06,100-500Cr,2
